     1     1     1     0     1
   984     1    F    F
    6354.55955891       0.59031728      -2.04151624
    6354.57187794       0.59033559      -2.04153462
    6354.58431361       0.59035391      -2.04155298
    6354.59686610       0.59037222      -2.04157134
    6354.60953567       0.59039052      -2.04158969
    6354.62232257       0.59040882      -2.04160802
    6354.63522714       0.59042712      -2.04162635
    6354.64824972       0.59044541      -2.04164468
    6354.66139071       0.59046369      -2.04166299
    6354.67465054       0.59048197      -2.04168131
    6354.68802969       0.59050023      -2.04169961
    6354.70152869       0.59051849      -2.04171792
    6354.71514851       0.59053674      -2.04173621
    6354.72889080       0.59055499      -2.04175450
    6354.74275673       0.59057323      -2.04177277
    6354.75674861       0.59059148      -2.04179102
    6354.77086937       0.59060974      -2.04180925
    6354.78511972       0.59062802      -2.04182746
    6354.79949939       0.59064631      -2.04184564
    6354.81400821       0.59066462      -2.04186379
    6354.82864609       0.59068294      -2.04188193
    6354.84341300       0.59070128      -2.04190004
    6354.85830902       0.59071963      -2.04191813
    6354.87333428       0.59073799      -2.04193621
    6354.88848902       0.59075637      -2.04195426
    6354.90377356       0.59077475      -2.04197229
    6354.91918830       0.59079314      -2.04199030
    6354.93473373       0.59081155      -2.04200829
    6354.95041042       0.59082996      -2.04202627
    6354.96621906       0.59084838      -2.04204423
    6354.98216040       0.59086680      -2.04206217
    6354.99823531       0.59088523      -2.04208010
    6355.01444474       0.59090367      -2.04209801
    6355.03078975       0.59092211      -2.04211591
    6355.04727150       0.59094056      -2.04213380
    6355.06389123       0.59095901      -2.04215167
    6355.08065030       0.59097746      -2.04216952
    6355.09755019       0.59099591      -2.04218737
    6355.11459245       0.59101437      -2.04220520
    6355.13177878       0.59103282      -2.04222302
    6355.14911096       0.59105127      -2.04224083
    6355.16658679       0.59106973      -2.04225863
    6355.18420269       0.59108820      -2.04227641
    6355.20195911       0.59110667      -2.04229418
    6355.21985669       0.59112516      -2.04231193
    6355.23789487       0.59114367      -2.04232965
    6355.25607369       0.59116219      -2.04234736
    6355.27439382       0.59118073      -2.04236504
    6355.29285603       0.59119929      -2.04238270
    6355.31146117       0.59121787      -2.04240034
    6355.33021019       0.59123646      -2.04241795
    6355.34910415       0.59125507      -2.04243555
    6355.36814418       0.59127369      -2.04245313
    6355.38733154       0.59129233      -2.04247069
    6355.40666758       0.59131098      -2.04248824
    6355.42615374       0.59132965      -2.04250576
    6355.44579159       0.59134833      -2.04252327
    6355.46558279       0.59136703      -2.04254077
    6355.48552912       0.59138573      -2.04255824
    6355.50563246       0.59140445      -2.04257571
    6355.52589481       0.59142318      -2.04259316
    6355.54631830       0.59144193      -2.04261059
    6355.56690516       0.59146068      -2.04262802
    6355.58765774       0.59147944      -2.04264543
    6355.60857852       0.59149821      -2.04266283
    6355.62967010       0.59151699      -2.04268021
    6355.65093238       0.59153578      -2.04269759
    6355.67235278       0.59155459      -2.04271496
    6355.69392090       0.59157340      -2.04273231
    6355.71563832       0.59159223      -2.04274966
